id,store_url,domain,platform,source
253,https://lightkitchen.myshopify.com,lightkitchen.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
254,https://abeyang.myshopify.com,abeyang.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
255,https://taxes.myshopify.com,taxes.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
256,https://magballs.myshopify.com,magballs.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
257,https://gabstore.myshopify.com,gabstore.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
258,https://frostizz.myshopify.com,frostizz.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
259,https://alvin.myshopify.com,alvin.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
260,https://triodeco.myshopify.com,triodeco.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
261,https://thoughtchamber.myshopify.com,thoughtchamber.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
262,https://toomuchgravy.myshopify.com,toomuchgravy.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
263,https://sandinonet.myshopify.com,sandinonet.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
264,https://futureford.myshopify.com,futureford.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
265,https://lifedraft.myshopify.com,lifedraft.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
266,https://jaustin.myshopify.com,jaustin.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
267,https://fandb.myshopify.com,fandb.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
268,https://ironmantis.myshopify.com,ironmantis.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
269,https://agroots.myshopify.com,agroots.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
270,https://davidlevy.myshopify.com,davidlevy.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
271,https://gavin.myshopify.com,gavin.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
272,https://soporgas.myshopify.com,soporgas.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
273,https://rule13.myshopify.com,rule13.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
274,https://nsecret.myshopify.com,nsecret.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
275,https://jamiesstuff.myshopify.com,jamiesstuff.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
276,https://owocki.myshopify.com,owocki.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
277,https://myboekrak.myshopify.com,myboekrak.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
278,https://shakerdesigns.myshopify.com,shakerdesigns.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
279,https://baberaham.myshopify.com,baberaham.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
280,https://cuddlyzone.myshopify.com,cuddlyzone.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
281,https://artworx.myshopify.com,artworx.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
282,https://fredix.myshopify.com,fredix.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
283,https://paintings.myshopify.com,paintings.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
284,https://davioke.myshopify.com,davioke.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
285,https://oracolus.myshopify.com,oracolus.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
286,https://svje.myshopify.com,svje.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
287,https://invent.myshopify.com,invent.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
288,https://fatboythin.myshopify.com,fatboythin.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
289,https://artisanfood.myshopify.com,artisanfood.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
290,https://religiousidol.myshopify.com,religiousidol.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
291,https://snakebites.myshopify.com,snakebites.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
292,https://yanin.myshopify.com,yanin.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
293,https://myrtlednene.myshopify.com,myrtlednene.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
294,https://channelutv.myshopify.com,channelutv.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
295,https://getty.myshopify.com,getty.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
296,https://galilee.myshopify.com,galilee.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
297,https://baby-energy.myshopify.com,baby-energy.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
298,https://basement.myshopify.com,basement.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
299,https://behindtheeye.myshopify.com,behindtheeye.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
300,https://bananas.myshopify.com,bananas.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
301,https://lures.myshopify.com,lures.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
302,https://jbstuff.myshopify.com,jbstuff.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
303,https://ipodmania.myshopify.com,ipodmania.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
304,https://ejfox.myshopify.com,ejfox.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
305,https://cider.myshopify.com,cider.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
306,https://brulerieduquai.myshopify.com,brulerieduquai.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
307,https://vaultin.myshopify.com,vaultin.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
308,https://wellbundledbaby.myshopify.com,wellbundledbaby.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
309,https://trademark.myshopify.com,trademark.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
310,https://cheekwood.myshopify.com,cheekwood.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
311,https://rahimali.myshopify.com,rahimali.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
312,https://mhdev.myshopify.com,mhdev.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
313,https://officeguild.myshopify.com,officeguild.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
314,https://jeremy.myshopify.com,jeremy.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
315,https://justamemo.myshopify.com,justamemo.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
316,https://marseye.myshopify.com,marseye.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
317,https://poppies.myshopify.com,poppies.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
318,https://rinklefree.myshopify.com,rinklefree.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
319,https://sleepyhead.myshopify.com,sleepyhead.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
320,https://buddhababy.myshopify.com,buddhababy.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
321,https://vortexportal.myshopify.com,vortexportal.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
322,https://pepperspray.myshopify.com,pepperspray.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
323,https://xemion.myshopify.com,xemion.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
324,https://slorr.myshopify.com,slorr.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
325,https://romain.myshopify.com,romain.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
326,https://betterstuff.myshopify.com,betterstuff.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
327,https://byag.myshopify.com,byag.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
328,https://expositores.myshopify.com,expositores.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
329,https://andr3s.myshopify.com,andr3s.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
330,https://backpack.myshopify.com,backpack.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
331,https://jamba.myshopify.com,jamba.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
332,https://nxtshop.myshopify.com,nxtshop.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
333,https://sprouteats.myshopify.com,sprouteats.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
334,https://sjors.myshopify.com,sjors.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
335,https://vault.myshopify.com,vault.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
336,https://blissdev.myshopify.com,blissdev.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
337,https://songbirdmerchtable.myshopify.com,songbirdmerchtable.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
338,https://magicarsenal.myshopify.com,magicarsenal.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
339,https://simspeed.myshopify.com,simspeed.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
340,https://projectx.myshopify.com,projectx.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
341,https://upinc.myshopify.com,upinc.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
342,https://cameron.myshopify.com,cameron.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
343,https://marox.myshopify.com,marox.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
344,https://traderjoe.myshopify.com,traderjoe.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
345,https://brokenshard.myshopify.com,brokenshard.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
346,https://domotic.myshopify.com,domotic.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
347,https://java.myshopify.com,java.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
348,https://pictures.myshopify.com,pictures.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
349,https://extendi.myshopify.com,extendi.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
350,https://wibbler.myshopify.com,wibbler.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
351,https://tasteteez.myshopify.com,tasteteez.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
352,https://melra.myshopify.com,melra.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
353,https://alhambra.myshopify.com,alhambra.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
354,https://luxury.myshopify.com,luxury.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
355,https://cellphone.myshopify.com,cellphone.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
356,https://hawaii.myshopify.com,hawaii.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
357,https://webshop.myshopify.com,webshop.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
358,https://smashdata.myshopify.com,smashdata.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
359,https://dulceslacarmela.myshopify.com,dulceslacarmela.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
360,https://cutieonabudget.myshopify.com,cutieonabudget.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
361,https://ventura.myshopify.com,ventura.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
362,https://sach.myshopify.com,sach.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
363,https://themarketingteacher.myshopify.com,themarketingteacher.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
364,https://tshirt.myshopify.com,tshirt.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
365,https://atomixcomix.myshopify.com,atomixcomix.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
366,https://digiru.myshopify.com,digiru.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
367,https://prepsportsbiz.myshopify.com,prepsportsbiz.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
368,https://zaui.myshopify.com,zaui.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
369,https://singla.myshopify.com,singla.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
370,https://redrory.myshopify.com,redrory.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
371,https://till.myshopify.com,till.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
372,https://sixside.myshopify.com,sixside.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
373,https://webdev.myshopify.com,webdev.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
374,https://www.mollybeads.com,www.mollybeads.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
375,https://stickbob.myshopify.com,stickbob.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
376,https://handwrittenresults.myshopify.com,handwrittenresults.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
377,https://bonsaimarketing.myshopify.com,bonsaimarketing.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
378,https://fantasysportsmatrix.myshopify.com,fantasysportsmatrix.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
379,https://airsoftsupplies.myshopify.com,airsoftsupplies.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
380,https://dynamik.myshopify.com,dynamik.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
381,https://shinnphoto.myshopify.com,shinnphoto.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
382,https://metafora.myshopify.com,metafora.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
383,https://locallife.myshopify.com,locallife.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
384,https://records.myshopify.com,records.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
385,https://fishop.myshopify.com,fishop.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
386,https://elliswyche.myshopify.com,elliswyche.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
387,https://outletjeweler.myshopify.com,outletjeweler.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
388,https://digital.myshopify.com,digital.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
389,https://leeaston.myshopify.com,leeaston.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
390,https://stabani.myshopify.com,stabani.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
391,https://jofan.myshopify.com,jofan.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
392,https://destinylabs.myshopify.com,destinylabs.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
393,https://leatherstreet.myshopify.com,leatherstreet.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
394,https://scribbledesigns.myshopify.com,scribbledesigns.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
395,https://bholsclaw.myshopify.com,bholsclaw.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
396,https://jewelry.myshopify.com,jewelry.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
397,https://bygratuity.myshopify.com,bygratuity.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
398,http://www.lemot.es,www.lemot.es,Shopify,GitHub Gist alexfilatov shopifystores.csv
399,https://beddingandlamps.myshopify.com,beddingandlamps.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
400,https://persian.myshopify.com,persian.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
401,https://media.myshopify.com,media.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
402,https://kodo.myshopify.com,kodo.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
403,https://test123.myshopify.com,test123.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
404,https://inthepink.myshopify.com,inthepink.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
405,https://mclcomp.myshopify.com,mclcomp.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
406,https://cybarn.myshopify.com,cybarn.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
407,https://jennifer.myshopify.com,jennifer.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
408,https://acurazine.myshopify.com,acurazine.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
409,https://gaba.myshopify.com,gaba.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
410,https://asparagirl.myshopify.com,asparagirl.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
411,https://newchoir.myshopify.com,newchoir.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
412,https://tony.myshopify.com,tony.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
413,https://bbqpit.myshopify.com,bbqpit.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
414,https://dating.myshopify.com,dating.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
415,https://joeymarchy.myshopify.com,joeymarchy.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
416,https://topstocks.myshopify.com,topstocks.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
417,https://decor.myshopify.com,decor.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
418,https://mineralmakeup.myshopify.com,mineralmakeup.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
419,https://aroma.myshopify.com,aroma.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
420,https://ebay.myshopify.com,ebay.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
421,https://giffo.myshopify.com,giffo.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
422,https://luna24.myshopify.com,luna24.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
423,https://bailbooks.myshopify.com,bailbooks.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
424,https://sharkmedia.myshopify.com,sharkmedia.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
425,https://tele.myshopify.com,tele.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
426,https://bloggingguru.myshopify.com,bloggingguru.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
427,https://gamma.myshopify.com,gamma.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
428,https://autopilot.myshopify.com,autopilot.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
429,https://nterface.myshopify.com,nterface.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
430,https://furigana.myshopify.com,furigana.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
431,https://shoes.myshopify.com,shoes.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
432,https://davidhemphill.myshopify.com,davidhemphill.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
433,https://navilabscorp.myshopify.com,navilabscorp.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
434,https://www2.myshopify.com,www2.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
435,https://joelshop.myshopify.com,joelshop.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
436,https://pretif.myshopify.com,pretif.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
437,https://recordsby2024.myshopify.com,recordsby2024.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
438,https://sozeug.myshopify.com,sozeug.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
439,https://juretta.myshopify.com,juretta.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
440,https://denial.myshopify.com,denial.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
441,https://niels.myshopify.com,niels.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
442,https://cmanifestations.myshopify.com,cmanifestations.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
443,https://beansbox.myshopify.com,beansbox.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
444,https://walkingtoyou.myshopify.com,walkingtoyou.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
445,https://phpmagazine.myshopify.com,phpmagazine.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
446,https://jandk.myshopify.com,jandk.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
447,https://browsers.myshopify.com,browsers.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
448,https://slant.myshopify.com,slant.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
449,https://grody.myshopify.com,grody.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
450,https://zdikmen.myshopify.com,zdikmen.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
451,https://fashionista.myshopify.com,fashionista.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
452,https://pollen8.myshopify.com,pollen8.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
453,https://lkarapuda.myshopify.com,lkarapuda.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
454,https://parkology.myshopify.com,parkology.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
455,https://kabbalah.myshopify.com,kabbalah.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
456,https://jsmolin.myshopify.com,jsmolin.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
457,http://www.dcsoiree.com,www.dcsoiree.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
458,https://amplificoband.myshopify.com,amplificoband.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
459,https://ownersellstl.myshopify.com,ownersellstl.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
460,https://musicpheed.myshopify.com,musicpheed.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
461,https://joevandyk.myshopify.com,joevandyk.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
462,https://noteworthy.myshopify.com,noteworthy.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
463,https://workdrone.myshopify.com,workdrone.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
464,https://mirko.myshopify.com,mirko.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
465,https://pasteque.myshopify.com,pasteque.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
466,https://loganbrown.myshopify.com,loganbrown.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
467,https://testing.myshopify.com,testing.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
468,https://spamwear.myshopify.com,spamwear.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
469,https://xavierlouveau.myshopify.com,xavierlouveau.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
470,https://connecty.myshopify.com,connecty.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
471,https://marble2.myshopify.com,marble2.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
472,https://blankfile.myshopify.com,blankfile.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
473,https://chic.myshopify.com,chic.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
474,https://gentle.myshopify.com,gentle.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
475,https://northlandchurch.myshopify.com,northlandchurch.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
476,https://skylab.myshopify.com,skylab.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
477,https://dmcleod.myshopify.com,dmcleod.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
478,http://www.tabacchiera.net,www.tabacchiera.net,Shopify,GitHub Gist alexfilatov shopifystores.csv
479,https://rise.myshopify.com,rise.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
480,https://famoreira.myshopify.com,famoreira.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
481,https://ratzo.myshopify.com,ratzo.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
482,https://desibrands.myshopify.com,desibrands.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
483,https://trgtest.myshopify.com,trgtest.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
484,https://beautifulguitars.myshopify.com,beautifulguitars.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
485,https://bizmonk.myshopify.com,bizmonk.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
486,https://monstershop.myshopify.com,monstershop.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
487,https://alex.myshopify.com,alex.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
488,https://unique.myshopify.com,unique.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
489,https://heavy.myshopify.com,heavy.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
490,https://abnerdesign.myshopify.com,abnerdesign.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
491,https://dynamicracing.myshopify.com,dynamicracing.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
492,https://nirbi.myshopify.com,nirbi.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
493,https://thebasketshoppe.myshopify.com,thebasketshoppe.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
494,https://rogue.myshopify.com,rogue.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
495,https://lilaminals.myshopify.com,lilaminals.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
496,https://nbpb.myshopify.com,nbpb.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
497,https://darkmatt3r.myshopify.com,darkmatt3r.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
498,https://stationery.myshopify.com,stationery.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
499,https://software.myshopify.com,software.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
500,https://schobiwan.myshopify.com,schobiwan.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
501,https://interestingfinds.myshopify.com,interestingfinds.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
502,https://textee.myshopify.com,textee.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
503,https://dannyweb.myshopify.com,dannyweb.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
504,https://photo.myshopify.com,photo.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
505,https://imagiag.myshopify.com,imagiag.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
